video_id,platform,platform_video_id,url,title,original_title,channel_name,published_at,official_status,video_type,link_status,duplicate_group_id,duplicate_note,notes,source_article_ids
youtube_ldhxdwyhrdi,youtube,lDhxdWyhRDI,https://www.youtube.com/watch?v=lDhxdWyhRDI,フルファイト！フラーム・グランvsレーサー・ガルシア ターゲットNo.100 ライト級ワンマッチ,Full Fight！フラーム・グランvsレーサー・ガルシア  ターゲットNo.100 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:19,
youtube_fmozl8mbbds,youtube,fmozl8mbbds,https://www.youtube.com/watch?v=fmozl8mbbds,フルファイト！フラーム・グランvsスマット・ターウィ ターゲットNo.93 ライト級ワンマッチ,Full Fight！フラーム・グランvsスマット・ターウィ ターゲットNo.93 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:12,
youtube_pj937dfydti,youtube,pj937DFyDtI,https://www.youtube.com/watch?v=pj937DFyDtI,フルファイト！フラーム・グランvsだいな ターゲットNo.98 ライト級ワンマッチ,Full Fight！フラーム・グランvsだいな ターゲットNo.98 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:29,
youtube_jwumd4nyaew,youtube,jwUMd4nYaew,https://www.youtube.com/watch?v=jwUMd4nYaew,フルファイト！フラーム・グランvsきたむら ターゲットNo.96 ライト級ワンマッチ,Full Fight！フラーム・グランvsきたむら ターゲットNo.96 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:58,
youtube_dmjc2rydolm,youtube,Dmjc2RYDOlM,https://www.youtube.com/watch?v=Dmjc2RYDOlM,フルファイト！ファン・ミール・セイバーvsルージュド・スターリー　ターゲットNo.87 ミドル級タイトルマッチ,Full Fight！ファン・ミール・セイバーvsルージュド・スターリー　ターゲットNo.87 ミドル級タイトルマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:07,
youtube_1ap2i0us_bu,youtube,1Ap2I0Us_bU,https://www.youtube.com/watch?v=1Ap2I0Us_bU,フルファイト！パット・バミューダvsナパーム エンペラーNo.113 ライト級ワンマッチ,Full Fight！パット・バミューダvsナパーム エンペラーNo.113 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=9:56,
youtube_iawju8_v9bm,youtube,iAWjU8_v9BM,https://www.youtube.com/watch?v=iAWjU8_v9BM,フルファイト！パス・フィーリーvsきんとき ターゲットNo.87 ミドル級ワンマッチ,Full Fight！パス・フィーリーvsきんとき ターゲットNo.87 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:46,
youtube_3knn6p1e6uu,youtube,3Knn6P1E6uU,https://www.youtube.com/watch?v=3Knn6P1E6uU,フルファイト！バンドルフ・ガルブンタvsローリングジュニア マウンテン・ヒーローズNo.30 ライト級ワンマッチ,Full Fight！バンドルフ・ガルブンタvsローリングジュニア マウンテン・ヒーローズNo.30 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:10,
youtube_ik8_4qwygxs,youtube,iK8-4Qwygxs,https://www.youtube.com/watch?v=iK8-4Qwygxs,フルファイト！バイソンデビルvsセンサー・ファッジ ターゲットNo.88 ライト級ワンマッチ,Full Fight！バイソンデビルvsセンサー・ファッジ ターゲットNo.88 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:15,
youtube_h5bbdqgpdb0,youtube,H5bBdqGPdB0,https://www.youtube.com/watch?v=H5bBdqGPdB0,フルファイト！バイソンデビルvsいたみ　ターゲットNo.87 ライト級ワンマッチ,Full Fight！バイソンデビルvsいたみ　ターゲットNo.87 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:49,
youtube_gvczwhozpiw,youtube,gvCZWhoZpIw,https://www.youtube.com/watch?v=gvCZWhoZpIw,フルファイト！ハリス・オルビックvsつくりはら ターゲットNo.97 ライト級ワンマッチ,Full Fight！ハリス・オルビックvsつくりはら ターゲットNo.97 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:06,
youtube_zylg8y6wvq8,youtube,ZylG8Y6WVQ8,https://www.youtube.com/watch?v=ZylG8Y6WVQ8,フルファイト！ナパームvsアイス・トロン エンペラーNo.109 ライト級ワンマッチ,Full Fight！ナパームvsアイス・トロン エンペラーNo.109 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=10:47,
youtube_o3fmy6uqse0,youtube,O3FMY6uqse0,https://www.youtube.com/watch?v=O3FMY6uqse0,フルファイト！トルー・パルドレスvsクロノ・マリーケン マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,Full Fight！トルー・パルドレスvsクロノ・マリーケン マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:46,
youtube_ymvonl5nd58,youtube,YmvoNL5nd58,https://www.youtube.com/watch?v=YmvoNL5nd58,フルファイト！トルー・パルドレスvsオーシューワイルド マウンテン・ヒーローズNo.36 ミドル級ワンマッチ,Full Fight！トルー・パルドレスvsオーシューワイルド  マウンテン・ヒーローズNo.36 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=8:01,
youtube_bjwu94npmh8,youtube,bjWu94nPmh8,https://www.youtube.com/watch?v=bjWu94nPmh8,フルファイト！トルー・パルドレスvsらんちゃーすがや マウンテン・ヒーローズNo.30 ミドル級ワンマッチ,Full Fight！トルー・パルドレスvsらんちゃーすがや マウンテン・ヒーローズNo.30 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:11,
youtube_jw_sbyayf0g,youtube,Jw_sbyayF0g,https://www.youtube.com/watch?v=Jw_sbyayF0g,フルファイト！テール・ジャンクvsクーラー・ジョイントン マウンテン・ヒーローズNo.34 ヘビー級ワンマッチ,Full Fight！テール・ジャンクvsクーラー・ジョイントン マウンテン・ヒーローズNo.34 ヘビー級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=8:41,
youtube_agecfmrimag,youtube,aGecFMRiMAg,https://www.youtube.com/watch?v=aGecFMRiMAg,フルファイト！チャールス・ブランディンvsさかえだ エンペラーNo.114 ミドル級ワンマッチ,Full Fight！チャールス・ブランディンvsさかえだ エンペラーNo.114 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=2:37,
youtube_p6jlkp0q7yg,youtube,p6jLKP0Q7Yg,https://www.youtube.com/watch?v=p6jLKP0Q7Yg,フルファイト！ダートソンvsレイ・ガシーオ２エンペラーNo.113 ミドル級ワンマッチ,Full Fight！ダートソンvsレイ・ガシーオ２エンペラーNo.113 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=3:54,
youtube_5zxi7yo4qzm,youtube,5Zxi7YO4QzM,https://www.youtube.com/watch?v=5Zxi7YO4QzM,フルファイト！ダートソンvsアトゥリうえはら エンペラーNo.115 ミドル級ワンマッチ,Full Fight！ダートソンvsアトゥリうえはら エンペラーNo.115 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:54,
youtube_xdyu346kpua,youtube,xDYu346kpuA,https://www.youtube.com/watch?v=xDYu346kpuA,フルファイト！ダートソンvsさかえだ エンペラーNo.109 ミドル級ワンマッチ,Full Fight！ダートソンvsさかえだ エンペラーNo.109 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:45,
youtube_mjn3naapvig,youtube,mJN3NAaPvig,https://www.youtube.com/watch?v=mJN3NAaPvig,フルファイト！ダブド・ガブリシャンvsヨルセン・バクダリア マウンテン・ヒーローズNo.29 ライト級ワンマッチ,Full Fight！ダブド・ガブリシャンvsヨルセン・バクダリア マウンテン・ヒーローズNo.29 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:08,
youtube_g84wctvafzq,youtube,g84wCtvAFZQ,https://www.youtube.com/watch?v=g84wCtvAFZQ,フルファイト！ダブド・ガブリシャンvsイスカン・アステ マウンテン・ヒーローズNo.31 ライト級ワンマッチ,Full Fight！ダブド・ガブリシャンvsイスカン・アステ マウンテン・ヒーローズNo.31 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=17:50,
youtube_ghpf2shuuo0,youtube,GhPF2sHuUo0,https://www.youtube.com/watch?v=GhPF2sHuUo0,フルファイト！ダイス・ヴォルケードvsレイ・ガシーオ エンペラーNo.109 ミドル級ワンマッチ,Full Fight！ダイス・ヴォルケードvsレイ・ガシーオ エンペラーNo.109 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=3:58,
youtube_u6_s5feulqm,youtube,U6-s5fEulqM,https://www.youtube.com/watch?v=U6-s5fEulqM,フルファイト！ダイス・ヴォルケードvsバルバード・ブワーズ エンペラーNo.118 ミドル級ワンマッチ,Full Fight！ダイス・ヴォルケードvsバルバード・ブワーズ  エンペラーNo.118 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:47,
youtube_s8_61fzru0,youtube,-S8_61fZRU0,https://www.youtube.com/watch?v=-S8_61fZRU0,フルファイト！ダイス・ヴォルケードvsダートソン エンペラーNo.114 ミドル級ワンマッチ,Full Fight！ダイス・ヴォルケードvsダートソン エンペラーNo.114 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:39,
youtube_rofy8v_0baq,youtube,rOfy8v-0BaQ,https://www.youtube.com/watch?v=rOfy8v-0BaQ,フルファイト！ゼットvsライン・デュオ マウンテン・ヒーローズNo.34 ミドル級ワンマッチ,Full Fight！ゼットvsライン・デュオ マウンテン・ヒーローズNo.34 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:26,
youtube_fknoghflync,youtube,FKNoGhfLync,https://www.youtube.com/watch?v=FKNoGhfLync,フルファイト！ゼットvsヘル・ラッサー マウンテン・ヒーローズNo.36 ミドル級ワンマッチ,Full Fight！ゼットvsヘル・ラッサー マウンテン・ヒーローズNo.36 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:07,
youtube_ufvwllt2pru,youtube,UFvwlLt2prU,https://www.youtube.com/watch?v=UFvwlLt2prU,フルファイト！ゼットvsクロノ・マリーケン マウンテン・ヒーローズNo.31 ミドル級ワンマッチ,Full Fight！ゼットvsクロノ・マリーケン マウンテン・ヒーローズNo.31 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:27,
youtube_cgmlpwetfzy,youtube,CGMLpwEtfZY,https://www.youtube.com/watch?v=CGMLpwEtfZY,フルファイト！ゼットvsギタミン・アーロン マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,Full Fight！ゼットvsギタミン・アーロン マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=20:06,
youtube_jh3r2cq39gc,youtube,Jh3R2cQ39Gc,https://www.youtube.com/watch?v=Jh3R2cQ39Gc,フルファイト！センサー・ファッジvsハリス・オルビック　ターゲットNo.92 ライト級ワンマッチ,Full Fight！センサー・ファッジvsハリス・オルビック　ターゲットNo.92 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:11,
youtube_wdwtmtyvh_y,youtube,WdWTMTYVh-Y,https://www.youtube.com/watch?v=WdWTMTYVh-Y,フルファイト！センサー・ファッジvsイベルト・キューミ　ターゲットNo.87 ライト級ワンマッチ,Full Fight！センサー・ファッジvsイベルト・キューミ　ターゲットNo.87 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=3:10,
youtube_r_scebsyoxg,youtube,R_scebSYOxg,https://www.youtube.com/watch?v=R_scebSYOxg,フルファイト！ステシエン・チェットvsワンシー・オーフェル エンペラーNo.116 ライト級ワンマッチ,Full Fight！ステシエン・チェットvsワンシー・オーフェル エンペラーNo.116 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:37,
youtube_5nkfum9czqg,youtube,5nKFuM9CzQg,https://www.youtube.com/watch?v=5nKFuM9CzQg,フルファイト！ステシエン・チェットvsゆめろう エンペラーNo.113 ライト級ワンマッチ,Full Fight！ステシエン・チェットvsゆめろう エンペラーNo.113 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:15,
youtube_atvp_2lwnno,youtube,atvp_2lWnno,https://www.youtube.com/watch?v=atvp_2lWnno,フルファイト！ジョン・バレーvsローリングジュニア マウンテン・ヒーローズNo.31 ライト級ワンマッチ,Full Fight！ジョン・バレーvsローリングジュニア マウンテン・ヒーローズNo.31 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:43,
youtube_1tjfo_ln_zy,youtube,1tjFo_lN-ZY,https://www.youtube.com/watch?v=1tjFo_lN-ZY,フルファイト！シャパール・アミアvsロコール・アラニン エンペラーNo.110 ミドル級ワンマッチ,Full Fight！シャパール・アミアvsロコール・アラニン エンペラーNo.110 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:34,
youtube_gmfpy9x6hec,youtube,gMFpY9X6hEc,https://www.youtube.com/watch?v=gMFpY9X6hEc,フルファイト！シガー・ユーナイムvsファン・ミール・セイバー ターゲットNo.90 ミドル級ワンマッチ,Full Fight！シガー・ユーナイムvsファン・ミール・セイバー  ターゲットNo.90 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:43,
youtube_c9dw76himya,youtube,C9Dw76himYA,https://www.youtube.com/watch?v=C9Dw76himYA,フルファイト！シガー・ユーナイムvsビルジャガー　ターゲットNo.92 ミドル級ワンマッチジャガーvsシガー,Full Fight！シガー・ユーナイムvsビルジャガー　ターゲットNo.92 ミドル級ワンマッチジャガーvsシガー,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=15:45,
youtube_wuxl5lwpr_s,youtube,WUXl5LWpR-s,https://www.youtube.com/watch?v=WUXl5LWpR-s,フルファイト！シガー・ユーナイムvsおとさわ　ターゲットNo.89 ミドル級ワンマッチ,Full Fight！シガー・ユーナイムvsおとさわ　ターゲットNo.89 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=13:21,
youtube_tau8z1fn26s,youtube,TAu8Z1Fn26s,https://www.youtube.com/watch?v=TAu8Z1Fn26s,フルファイト！シェーン・ロブソンvsラドフ マウンテン・ヒーローズNo.36 ミドル級ワンマッチ,Full Fight！シェーン・ロブソンvsラドフ マウンテン・ヒーローズNo.36 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:01,
youtube_ewcidvvtuxu,youtube,EWCiDvVTuXU,https://www.youtube.com/watch?v=EWCiDvVTuXU,フルファイト！サム・ラッシュvsザモン ターゲットNo.100 ミドル級ワンマッチ,Full Fight！サム・ラッシュvsザモン ターゲットNo.100 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:27,
youtube_xogycqouw_e,youtube,XoGyCQOUw_E,https://www.youtube.com/watch?v=XoGyCQOUw_E,フルファイト！コルト・アプローvsマルコ・フレイザー エンペラーNo.112 ライト級タイトルマッチ,Full Fight！コルト・アプローvsマルコ・フレイザー  エンペラーNo.112 ライト級タイトルマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=20:00,
youtube_kk2aas86c94,youtube,Kk2Aas86c94,https://www.youtube.com/watch?v=Kk2Aas86c94,フルファイト！コルト・アプローvsブルーワン エンペラーNo.113 ライト級ワンマッチ,Full Fight！コルト・アプローvsブルーワン エンペラーNo.113 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:45,
youtube_f1d9nd7knz4,youtube,F1d9ND7KnZ4,https://www.youtube.com/watch?v=F1d9ND7KnZ4,フルファイト！コルト・アプローvsパット・バミューダ エンペラーNo.115 ライト級ワンマッチ,Full Fight！コルト・アプローvsパット・バミューダ エンペラーNo.115 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:13,
youtube_yfqxrut1c7m,youtube,yfqXrUT1c7M,https://www.youtube.com/watch?v=yfqXrUT1c7M,フルファイト！コルト・アプローvsゆめろう エンペラーNo.117 ライト級ワンマッチ,Full Fight！コルト・アプローvsゆめろう エンペラーNo.117 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:34,
youtube_ibmvbvxf1h8,youtube,ibmvBvxf1h8,https://www.youtube.com/watch?v=ibmvBvxf1h8,フルファイト！クロノ・マリーケンvsらんちゃーすがや マウンテン・ヒーローズNo.33 ミドル級ワンマッチ,Full Fight！クロノ・マリーケンvsらんちゃーすがや マウンテン・ヒーローズNo.33 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:32,
youtube_itua47cphqs,youtube,itua47CPHQs,https://www.youtube.com/watch?v=itua47CPHQs,フルファイト！クロノ・マリーケンvsおおわださーべる マウンテン・ヒーローズNo.35 ミドル級ワンマッチ,Full Fight！クロノ・マリーケンvsおおわださーべる マウンテン・ヒーローズNo.35 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:52,
youtube_g4yds9beona,youtube,G4ydS9BeONA,https://www.youtube.com/watch?v=G4ydS9BeONA,フルファイト！クレイエル・アビソカvsステシエン・チェット エンペラーNo.114 ライト級ワンマッチ,Full Fight！クレイエル・アビソカvsステシエン・チェット エンペラーNo.114 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=17:04,
youtube_f_lgazqr_k,youtube,-f_LGAzQr_k,https://www.youtube.com/watch?v=-f_LGAzQr_k,フルファイト！クレイエル・アビソカvsさくらい　エンペラーNo.113 ライト級ワンマッチ,Full Fight！クレイエル・アビソカvsさくらい　エンペラーNo.113 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:47,
youtube_v8kurvjahza,youtube,v8KuRvJahzA,https://www.youtube.com/watch?v=v8KuRvJahzA,フルファイト！キマイラvsムラト・クツワ マウンテン・ヒーローズNo.33 ライト級ワンマッチ,Full Fight！キマイラvsムラト・クツワ マウンテン・ヒーローズNo.33 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:39,
youtube_3o11cg8ggo,youtube,_3O11CG8ggo,https://www.youtube.com/watch?v=_3O11CG8ggo,フルファイト！キマイラvsバンドルフ・ガルブンタ　 マウンテン・ヒーローズNo.32 ライト級ワンマッチ,Full Fight！キマイラvsバンドルフ・ガルブンタ　 マウンテン・ヒーローズNo.32 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=11:37,
youtube_8coks1pwkrk,youtube,8cOKs1pwKRk,https://www.youtube.com/watch?v=8cOKs1pwKRk,フルファイト！キマイラvsダブド・ガブリシャン マウンテン・ヒーローズNo.34 ライト級ワンマッチ,Full Fight！キマイラvsダブド・ガブリシャン マウンテン・ヒーローズNo.34 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:49,
youtube_dvqutefmjs,youtube,_dVQuTeFMJs,https://www.youtube.com/watch?v=_dVQuTeFMJs,フルファイト！キマイラvsイスカン・アステ マウンテン・ヒーローズNo.30 ライト級ワンマッチ,Full Fight！キマイラvsイスカン・アステ マウンテン・ヒーローズNo.30 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:29,
youtube_o5bpc2m2id8,youtube,o5BPc2M2id8,https://www.youtube.com/watch?v=o5BPc2M2id8,フルファイト！オーシューデーモンvsらんちゃーすがや マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,Full Fight！オーシューデーモンvsらんちゃーすがや マウンテン・ヒーローズNo.27 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:28,
youtube_dscftjpgwme,youtube,DSCFtjpGwME,https://www.youtube.com/watch?v=DSCFtjpGwME,フルファイト！エメラルド・バンキーvsろっこう ターゲットNo.95 ライト級ワンマッチ,Full Fight！エメラルド・バンキーvsろっこう ターゲットNo.95 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:23,
youtube_pkhb34uskzs,youtube,pkhB34uskZs,https://www.youtube.com/watch?v=pkhB34uskZs,フルファイト！エメラルド・バンキーvsつおし ターゲットNo.99 ライト級ワンマッチ,Full Fight！エメラルド・バンキーvsつおし ターゲットNo.99 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:58,
youtube_ijoc_e8tcys,youtube,iJoC_e8Tcys,https://www.youtube.com/watch?v=iJoC_e8Tcys,フルファイト！イベルト・キューミvsフラーム・グラン ターゲットNo.97 ライト級ワンマッチ,Full Fight！イベルト・キューミvsフラーム・グラン ターゲットNo.97 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=14:06,
youtube_xt6yezyi6ps,youtube,xt6yeZyI6Ps,https://www.youtube.com/watch?v=xt6yeZyI6Ps,フルファイト！イスカン・アステvsヨルセン・バクダリア マウンテン・ヒーローズNo.32 ライト級ワンマッチ,Full Fight！イスカン・アステvsヨルセン・バクダリア  マウンテン・ヒーローズNo.32 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:24,
youtube_duxbnuo7fzm,youtube,Duxbnuo7fZM,https://www.youtube.com/watch?v=Duxbnuo7fZM,フルファイト！イスカン・アステvsビクトル・ナッカー マウンテン・ヒーローズNo.29 ライト級ワンマッチ,Full Fight！イスカン・アステvsビクトル・ナッカー マウンテン・ヒーローズNo.29 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:20,
youtube_o4qbvrk6qle,youtube,O4QbvRk6qLE,https://www.youtube.com/watch?v=O4QbvRk6qLE,フルファイト！イスカン・アステvsジョン・バレー マウンテン・ヒーローズNo.34 ライト級ワンマッチ,Full Fight！イスカン・アステvsジョン・バレー マウンテン・ヒーローズNo.34 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=3:40,
