video_id,platform,platform_video_id,url,title,original_title,channel_name,published_at,official_status,video_type,link_status,duplicate_group_id,duplicate_note,notes,source_article_ids
youtube_fwvxk4micnm,youtube,FWVxK4MiCNM,https://www.youtube.com/watch?v=FWVxK4MiCNM,フルファイト！アリベル・アリベラvsかべい　ターゲットNo.89 ミドル級ワンマッチ,Full Fight！アリベル・アリベラvsかべい　ターゲットNo.89 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:36,
youtube_granro4uj_4,youtube,GrAnro4uJ_4,https://www.youtube.com/watch?v=GrAnro4uJ_4,フルファイト！アリベル・アリベラvsおとさわ　ターゲットNo.92 ミドル級ワンマッチ（煽り有り）,Full Fight！アリベル・アリベラvsおとさわ　ターゲットNo.92 ミドル級ワンマッチ（煽り有り）,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:57,
youtube_usushxozov0,youtube,USuSHXozOV0,https://www.youtube.com/watch?v=USuSHXozOV0,フルファイト！アリベル・アリベラvsおとさわ　ターゲットNo.87 ミドル級ワンマッチ,Full Fight！アリベル・アリベラvsおとさわ　ターゲットNo.87 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=3:24,
youtube_dfo_4pwonie,youtube,dfo-4PWONIE,https://www.youtube.com/watch?v=dfo-4PWONIE,フルファイト！アトゥリうえはらvsさかえだ エンペラーNo.110 ミドル級ワンマッチ,Full Fight！アトゥリうえはらvsさかえだ エンペラーNo.110 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=18:12,
youtube_voviksvmlrk,youtube,vovIkSVMlRk,https://www.youtube.com/watch?v=vovIkSVMlRk,フルファイト！アイス・トロンvsランダーデビル　マウンテン・ヒーローズNo.32 ライト級ワンマッチ,Full Fight！アイス・トロンvsランダーデビル　マウンテン・ヒーローズNo.32 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=20:00,
youtube_ylkt9wt9zwk,youtube,YLKt9WT9ZWk,https://www.youtube.com/watch?v=YLKt9WT9ZWk,フルファイト！アイス・トロンvsストライン・カーン マウンテン・ヒーローズNo.28 ライト級ワンマッチ【ストライン・カーン引退試合】,Full Fight！アイス・トロンvsストライン・カーン マウンテン・ヒーローズNo.28 ライト級ワンマッチ【ストライン・カーン引退試合】,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=9:39,
youtube_umme48uzwwk,youtube,umME48uzwWk,https://www.youtube.com/watch?v=umME48uzwWk,フルファイト！わくvsフラーム・グラン ターゲットNo.87 ライト級タイトルマッチ,Full Fight！わくvsフラーム・グラン ターゲットNo.87 ライト級タイトルマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=23:35,
youtube_fojc5uhptkc,youtube,FOJc5uHPtKc,https://www.youtube.com/watch?v=FOJc5uHPtKc,フルファイト！わくvsバイソンデビル ターゲットNo.99 ライト級ワンマッチ,Full Fight！わくvsバイソンデビル ターゲットNo.99 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:44,
youtube_hkiilcnumae,youtube,HKiILcNUmAE,https://www.youtube.com/watch?v=HKiILcNUmAE,フルファイト！わくvsアミュー・エンド・ビラー ターゲットNo.97 ライト級ワンマッチ,Full Fight！わくvsアミュー・エンド・ビラー ターゲットNo.97 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=8:00,
youtube_trhpbjg3e9i,youtube,tRhpbJG3E9I,https://www.youtube.com/watch?v=tRhpbJG3E9I,フルファイト！わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,Full Fight！わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=21:03,
youtube_xchkwjueaku,youtube,XChkWjuEakU,https://www.youtube.com/watch?v=XChkWjuEakU,フルファイト！わくvsきたむら ターゲットNo.93 ライト級タイトルマッチ,Full Fight！わくvsきたむら ターゲットNo.93 ライト級タイトルマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:02,
youtube_mns910ezhl0,youtube,mns910eZHL0,https://www.youtube.com/watch?v=mns910eZHL0,フルファイト！ろっこうvsスペイラ　ターゲットNo.92 ライト級ワンマッチ,Full Fight！ろっこうvsスペイラ　ターゲットNo.92 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=11:28,
youtube_qx9qzizzru8,youtube,qx9QZiZzRu8,https://www.youtube.com/watch?v=qx9QZiZzRu8,フルファイト！らんちゃーすがやvsあかそ マウンテン・ヒーローズNo.35 ミドル級ワンマッチ,Full Fight！らんちゃーすがやvsあかそ マウンテン・ヒーローズNo.35 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=8:54,
youtube_cx_ge_lrruq,youtube,cX-GE_lRrUQ,https://www.youtube.com/watch?v=cX-GE_lRrUQ,フルファイト！ゆめろうvsクレイエル・アビソカ エンペラーNo.115 ライト級ワンマッチ,Full Fight！ゆめろうvsクレイエル・アビソカ エンペラーNo.115 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:10,
youtube_jvdwhu96dwe,youtube,jVDwHu96dwE,https://www.youtube.com/watch?v=jVDwHu96dwE,フルファイト！ゆめろうvsさくらい エンペラーNo.114 ライト級ワンマッチ,Full Fight！ゆめろうvsさくらい エンペラーNo.114 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:27,
youtube_asrr1witayq,youtube,Asrr1wItAyQ,https://www.youtube.com/watch?v=Asrr1wItAyQ,フルファイト！つくりはらvsきょうない ターゲットNo.95 ライト級ワンマッチ,Full Fight！つくりはらvsきょうない ターゲットNo.95 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:13,
youtube_prnriq9ymo8,youtube,Prnriq9YMo8,https://www.youtube.com/watch?v=Prnriq9YMo8,フルファイト！つおしvsつくりはら ターゲットNo.94 ライト級ワンマッチ,Full Fight！つおしvsつくりはら ターゲットNo.94 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:26,
youtube_a0e5s_8l7bk,youtube,A0E5s_8l7Bk,https://www.youtube.com/watch?v=A0E5s_8l7Bk,フルファイト！だいなvsエメラルド・バンキー ターゲットNo.97 ライト級ワンマッチ,Full Fight！だいなvsエメラルド・バンキー ターゲットNo.97 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:12,
youtube_guswydfnwly,youtube,guSWYDfnwlY,https://www.youtube.com/watch?v=guSWYDfnwlY,フルファイト！だいなvsイベルト・キューミ ターゲットNo.89 ライト級ワンマッチ,Full Fight！だいなvsイベルト・キューミ ターゲットNo.89 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:28,
youtube_rpyhrtbmqqg,youtube,RpyHRtbmqqg,https://www.youtube.com/watch?v=RpyHRtbmqqg,フルファイト！だいなvsつおし ターゲットNo.96 ライト級ワンマッチ,Full Fight！だいなvsつおし ターゲットNo.96 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:10,
youtube_rbzqpxsucyo,youtube,rbzqPxSucYo,https://www.youtube.com/watch?v=rbzqPxSucYo,フルファイト！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,Full Fight！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:40,
youtube_cbwe6lcqxea,youtube,CBWe6LCQXEA,https://www.youtube.com/watch?v=CBWe6LCQXEA,フルファイト！さんごくvsレオナルド・フォードバック マウンテン・ヒーローズNo.32 ライト級ワンマッチ,Full Fight！さんごくvsレオナルド・フォードバック マウンテン・ヒーローズNo.32 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=3:58,
youtube_i3q_xcgnqu0,youtube,i3q_xcgNqu0,https://www.youtube.com/watch?v=i3q_xcgNqu0,フルファイト！さんごくvsキマイラ マウンテン・ヒーローズNo.36 ライト級ワンマッチ,Full Fight！さんごくvsキマイラ マウンテン・ヒーローズNo.36 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:34,
youtube_3y5_aacio9u,youtube,3y5_aACiO9U,https://www.youtube.com/watch?v=3y5_aACiO9U,フルファイト！さんごくvsくわしお マウンテン・ヒーローズNo.29 ライト級ワンマッチ,Full Fight！さんごくvsくわしお マウンテン・ヒーローズNo.29 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=12:25,
youtube_1xiijizqf6k,youtube,1XiijiZqf6k,https://www.youtube.com/watch?v=1XiijiZqf6k,フルファイト！さくらいvsステシエン・チェット エンペラーNo.115 ライト級ワンマッチ,Full Fight！さくらいvsステシエン・チェット エンペラーNo.115 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:04,
youtube_gfmu865mz7a,youtube,gFmU865MZ7A,https://www.youtube.com/watch?v=gFmU865MZ7A,フルファイト！さかえだvsダイス・ヴォルケード エンペラーNo.116 ミドル級ワンマッチ,Full Fight！さかえだvsダイス・ヴォルケード エンペラーNo.116 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=18:35,
youtube_puek0yf2jrm,youtube,PuEk0YF2JRM,https://www.youtube.com/watch?v=PuEk0YF2JRM,フルファイト！さかえだvsガネルソン・シャル・ワー エンペラーNo.118 ミドル級ワンマッチ,Full Fight！さかえだvsガネルソン・シャル・ワー エンペラーNo.118 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:43,
youtube_qfluks4xe_a,youtube,qflUks4xE_A,https://www.youtube.com/watch?v=qflUks4xE_A,フルファイト！くわしおvsビクトル・ナッカー マウンテン・ヒーローズNo.31 ライト級ワンマッチ,Full Fight！くわしおvsビクトル・ナッカー マウンテン・ヒーローズNo.31 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:13,
youtube_vtcukxw1mhq,youtube,vtcukxW1mHQ,https://www.youtube.com/watch?v=vtcukxW1mHQ,フルファイト！くわしおvsバン・ベルソーザ マウンテン・ヒーローズNo.32 ライト級ワンマッチ,Full Fight！くわしおvsバン・ベルソーザ マウンテン・ヒーローズNo.32 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=17:33,
youtube_b4zgeurnq5m,youtube,B4zGEurnQ5M,https://www.youtube.com/watch?v=B4zGEurnQ5M,フルファイト！きんときvsサム・ラッシュ ターゲットNo.94 ミドル級ワンマッチ,Full Fight！きんときvsサム・ラッシュ  ターゲットNo.94 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:56,
youtube_axwmuo68z5s,youtube,aXwmUo68z5s,https://www.youtube.com/watch?v=aXwmUo68z5s,フルファイト！きんときvsおとさわ ターゲットNo.90 ミドル級ワンマッチ,Full Fight！きんときvsおとさわ ターゲットNo.90 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:39,
youtube_zlcjdyc17x4,youtube,zlcjDyC17X4,https://www.youtube.com/watch?v=zlcjDyC17X4,フルファイト！きょうないvsレーサー・ガルシア ターゲットNo.99 ライト級ワンマッチ,Full Fight！きょうないvsレーサー・ガルシア ターゲットNo.99 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:29,
youtube_uac5dnojzno,youtube,UAC5dnoJZNo,https://www.youtube.com/watch?v=UAC5dnoJZNo,フルファイト！きょうないvsろっこう ターゲットNo.94 ライト級ワンマッチ,Full Fight！きょうないvsろっこう ターゲットNo.94 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=11:34,
youtube_zeunufd2xjc,youtube,ZEUnUFd2xjc,https://www.youtube.com/watch?v=ZEUnUFd2xjc,フルファイト！きょうないvsつおし ターゲットNo.93 ライト級ワンマッチ,Full Fight！きょうないvsつおし ターゲットNo.93 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=20:02,
youtube_dcfiqm3hguy,youtube,dcfiQm3HGuY,https://www.youtube.com/watch?v=dcfiQm3HGuY,フルファイト！きょうないvsかつらぎ ターゲットNo.97 ライト級ワンマッチ,Full Fight！きょうないvsかつらぎ ターゲットNo.97 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=6:07,
youtube_d5p6vt8yd6e,youtube,d5P6vT8yD6E,https://www.youtube.com/watch?v=d5P6vT8yD6E,フルファイト！きたむらvsワインセル ターゲットNo.91 ライト級ワンマッチ,Full Fight！きたむらvsワインセル ターゲットNo.91 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=8:35,
youtube_mnuuhlkn1lm,youtube,mnuuHLKN1LM,https://www.youtube.com/watch?v=mnuuHLKN1LM,フルファイト！きたむらvsフラーム・グラン　ターゲットNo.87 ライト級タイトルマッチ,Full Fight！きたむらvsフラーム・グラン　ターゲットNo.87 ライト級タイトルマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=18:10,
youtube_lezep1guura,youtube,lEzEp1GuUrA,https://www.youtube.com/watch?v=lEzEp1GuUrA,フルファイト！きたむらvsつおし ターゲットNo.100 ライト級ワンマッチ,Full Fight！きたむらvsつおし ターゲットNo.100 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=10:39,
youtube_k74fho1c9oa,youtube,K74fHO1C9oA,https://www.youtube.com/watch?v=K74fHO1C9oA,フルファイト！きたむらvsだいな ターゲットNo.94ライト級ワンマッチ,Full Fight！きたむらvsだいな ターゲットNo.94ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:35,
youtube_xv2i76qlrti,youtube,xv2i76qLRTI,https://www.youtube.com/watch?v=xv2i76qLRTI,フルファイト！かわかみvsローリングジュニア マウンテン・ヒーローズNo.29 ライト級ワンマッチ,Full Fight！かわかみvsローリングジュニア マウンテン・ヒーローズNo.29 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:33,
youtube_gapmkahkaca,youtube,gaPMKaHkaCA,https://www.youtube.com/watch?v=gaPMKaHkaCA,フルファイト！かわかみvsヨルセン・バクダリア マウンテン・ヒーローズNo.31 ライト級ワンマッチ,Full Fight！かわかみvsヨルセン・バクダリア マウンテン・ヒーローズNo.31 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:14,
youtube_k73xvvbyvdq,youtube,k73xVVbyVdQ,https://www.youtube.com/watch?v=k73xVVbyVdQ,フルファイト！かわかみvsキマイラ マウンテン・ヒーローズNo.28 ライト級ワンマッチ,Full Fight！かわかみvsキマイラ マウンテン・ヒーローズNo.28 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:56,
youtube_szu3dddzt7i,youtube,SzU3dDDZt7I,https://www.youtube.com/watch?v=SzU3dDDZt7I,フルファイト！かべいvsシガー・ユーナイム ターゲットNo.95 ミドル級ワンマッチ,Full Fight！かべいvsシガー・ユーナイム ターゲットNo.95 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:36,
youtube_cfrmhlwri38,youtube,CfRMhLwrI38,https://www.youtube.com/watch?v=CfRMhLwrI38,フルファイト！かべいvsギタミン・アーロン ターゲットNo.100 ミドル級タイトルマッチ,Full Fight！かべいvsギタミン・アーロン ターゲットNo.100 ミドル級タイトルマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=20:58,
youtube_pdnwpfzix_s,youtube,PDnWpfZiX_s,https://www.youtube.com/watch?v=PDnWpfZiX_s,フルファイト！かべいvsかぜの ターゲットNo.93 ミドル級ワンマッチ,Full Fight！かべいvsかぜの ターゲットNo.93 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:22,
youtube_ylxlp33n0ga,youtube,Ylxlp33N0GA,https://www.youtube.com/watch?v=Ylxlp33N0GA,フルファイト！かぶとvsつくりはら ターゲットNo.93 ライト級ワンマッチ,Full Fight！かぶとvsつくりはら ターゲットNo.93 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:20,
youtube_jo26n2x7374,youtube,jO26N2x7374,https://www.youtube.com/watch?v=jO26N2x7374,フルファイト！かつらぎvsレーサー・ガルシア ターゲットNo.94 ライト級ワンマッチ,Full Fight！かつらぎvsレーサー・ガルシア  ターゲットNo.94 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:39,
youtube_bvdghnzn_b0,youtube,BvdGHNzn_B0,https://www.youtube.com/watch?v=BvdGHNzn_B0,フルファイト！おとさわvsミハエル・ボタルニカ ターゲットNo.95 ミドル級ワンマッチ,Full Fight！おとさわvsミハエル・ボタルニカ ターゲットNo.95 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:30,
youtube_eecspfndgri,youtube,EECSpFNDgRI,https://www.youtube.com/watch?v=EECSpFNDgRI,フルファイト！おとさわvsザモン ターゲットNo.98 ミドル級ワンマッチ,Full Fight！おとさわvsザモン ターゲットNo.98 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:50,
youtube_5zbvriy_62w,youtube,5zBvriy_62w,https://www.youtube.com/watch?v=5zBvriy_62w,フルファイト！おとさわvsかべい ターゲットNo.87 ターゲットミドル級王座決定戦,Full Fight！おとさわvsかべい ターゲットNo.87  ターゲットミドル級王座決定戦,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=14:35,
youtube_1gjvqnjwjo4,youtube,1GjvqNJwjo4,https://www.youtube.com/watch?v=1GjvqNJwjo4,フルファイト！【煽り付き】エリートスピリッツミドル級GP準決勝Ｂブロック　エス・ガリオンvsジャニマード・トスパチ,Full Fight！【煽り付き】エリートスピリッツミドル級GP準決勝Ｂブロック　エス・ガリオンvsジャニマード・トスパチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=10:03,
youtube_mtwfjz88t8q,youtube,MTWFJz88t8Q,https://www.youtube.com/watch?v=MTWFJz88t8Q,フルファイト！【煽り付き】エリートスピリッツミドル級GP準決勝Aブロック　オーロラデビルvsぱいそんはやし,Full Fight！【煽り付き】エリートスピリッツミドル級GP準決勝Aブロック　オーロラデビルvsぱいそんはやし,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=10:03,
youtube_youvqzjbhty,youtube,YOUvqZjbhTY,https://www.youtube.com/watch?v=YOUvqZjbhTY,フルファイト！【煽り付き】エリートスピリッツミドル級GP決勝Ｂ　オーロラデビルvsエス・ガリオン,Full Fight！【煽り付き】エリートスピリッツミドル級GP決勝Ｂ　オーロラデビルvsエス・ガリオン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=14:58,
youtube_0f7ci7mo380,youtube,0f7cI7MO380,https://www.youtube.com/watch?v=0f7cI7MO380,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ジャニマード・トスパチvsこだま,Full Fight！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ジャニマード・トスパチvsこだま,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=14:15,
youtube_ivzr3cr_yka,youtube,iVzR3Cr-YkA,https://www.youtube.com/watch?v=iVzR3Cr-YkA,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ぱいそんはやしvsアンディ・ザメス,Full Fight！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ぱいそんはやしvsアンディ・ザメス,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=9:27,
youtube_n20_g5cynje,youtube,n20_G5cynJE,https://www.youtube.com/watch?v=n20_G5cynJE,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ぎんのすけvsオーロラデビル,Full Fight！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　ぎんのすけvsオーロラデビル,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:59,
youtube_tg_jild1vk0,youtube,TG-JILd1vK0,https://www.youtube.com/watch?v=TG-JILd1vK0,フルファイト！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　かぜのvsエス・ガリオン,Full Fight！【煽り付き】エリートスピリッツミドル級GP一回戦Bブロック　かぜのvsエス・ガリオン,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=7:27,
youtube_e8wdonlgqdm,youtube,e8wDONLGqDM,https://www.youtube.com/watch?v=e8wDONLGqDM,フルファイト！ヤック・タイアットvsきくちぴあのせん マウンテン・ヒーローズNo.37 ライト級ワンマッチ,Full Fight！ヤック・タイアットvsきくちぴあのせん マウンテン・ヒーローズNo.37 ライト級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=4:05,
youtube_wb89rr2aolc,youtube,wB89rr2aOlc,https://www.youtube.com/watch?v=wB89rr2aOlc,フルファイト！トワックデビルvsラドフ　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,Full Fight！トワックデビルvsラドフ　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=5:55,
youtube_ja9gvq_3_w0,youtube,ja9gvq_3-W0,https://www.youtube.com/watch?v=ja9gvq_3-W0,フルファイト！らんちゃーすがやvsライン・デュオ マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,Full Fight！らんちゃーすがやvsライン・デュオ マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:32,
youtube_4hk_8kwcxao,youtube,4hk-8kwCXAo,https://www.youtube.com/watch?v=4hk-8kwCXAo,フルファイト！クロノ・マリーケンvsオーシューワイルド　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,Full Fight！クロノ・マリーケンvsオーシューワイルド　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,NA,,official,full_fight,unlinked,,,yt-dlp channel export. duration=19:02,
