candidate_id,mention_id,source_id,source_type,source_ref_id,line_number,matched_text,context,event_hint,matchup_hint,winner_hint,loser_hint,method_hint,method_raw_hint,round_hint,time_hint,confidence,notes
source-result-0246,youtube_description:youtube_jnyl9hozxwu-line-00028,youtube_description:youtube_jnyl9hozxwu,youtube_description,youtube_jnyl9hozxwu,28,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,,ターゲットNo.103,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0247,youtube_description:youtube_jzzlbf7zqqu-line-00033,youtube_description:youtube_jzzlbf7zqqu,youtube_description,youtube_jzzlbf7zqqu,33,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0248,youtube_description:youtube_krrg8fyx6gq-line-00032,youtube_description:youtube_krrg8fyx6gq,youtube_description,youtube_krrg8fyx6gq,32,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0249,youtube_description:youtube_l0y4gy4llq0-line-00004,youtube_description:youtube_l0y4gy4llq0,youtube_description,youtube_l0y4gy4llq0,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0250,youtube_description:youtube_lj_cbs1xmiq-line-00021,youtube_description:youtube_lj_cbs1xmiq,youtube_description,youtube_lj_cbs1xmiq,21,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0251,youtube_description:youtube_lk45sjahdk0-line-00004,youtube_description:youtube_lk45sjahdk0,youtube_description,youtube_lk45sjahdk0,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0252,youtube_description:youtube_lrsezu2mkwi-line-00006,youtube_description:youtube_lrsezu2mkwi,youtube_description,youtube_lrsezu2mkwi,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0253,youtube_description:youtube_lzu1p7ujdos-line-00024,youtube_description:youtube_lzu1p7ujdos,youtube_description,youtube_lzu1p7ujdos,24,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0254,youtube_description:youtube_mnp9fbyafra-line-00012,youtube_description:youtube_mnp9fbyafra,youtube_description,youtube_mnp9fbyafra,12,②キラーファイトのKOキング,②キラーファイトのKOキング,,,,,KO,KO,,,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0255,youtube_description:youtube_mnp9fbyafra-line-00020,youtube_description:youtube_mnp9fbyafra,youtube_description,youtube_mnp9fbyafra,20,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0256,youtube_description:youtube_mnuuhlkn1lm-line-00002,youtube_description:youtube_mnuuhlkn1lm,youtube_description,youtube_mnuuhlkn1lm,2,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,ターゲットNo.87,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0257,youtube_description:youtube_mzffdb97ygw-line-00006,youtube_description:youtube_mzffdb97ygw,youtube_description,youtube_mzffdb97ygw,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0258,youtube_description:youtube_mzsxwh_pvtq-line-00004,youtube_description:youtube_mzsxwh_pvtq,youtube_description,youtube_mzsxwh_pvtq,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0259,youtube_description:youtube_nm0ig9mdpi-line-00002,youtube_description:youtube_nm0ig9mdpi,youtube_description,youtube_nm0ig9mdpi,2,☆M・Hミドル級タイトルマッチ,☆M・Hミドル級タイトルマッチ,マウンテン・ヒーローズNo.38,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0260,youtube_description:youtube_oftn9vz7u2c-line-00008,youtube_description:youtube_oftn9vz7u2c,youtube_description,youtube_oftn9vz7u2c,8,⑥メジャー戦績⑦主戦団体⑧タイトル,⑥メジャー戦績⑦主戦団体⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0261,youtube_description:youtube_ofy3tcobh3m-line-00028,youtube_description:youtube_ofy3tcobh3m,youtube_description,youtube_ofy3tcobh3m,28,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,,ターゲットNo.103,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0262,youtube_description:youtube_ooihz_c01e0-line-00005,youtube_description:youtube_ooihz_c01e0,youtube_description,youtube_ooihz_c01e0,5,⑥メジャー戦績⑦主戦団体⑧タイトル,⑥メジャー戦績⑦主戦団体⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0263,youtube_description:youtube_opylhps0jq0-line-00005,youtube_description:youtube_opylhps0jq0,youtube_description,youtube_opylhps0jq0,5,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0264,youtube_description:youtube_ose37zk9f4i-line-00032,youtube_description:youtube_ose37zk9f4i,youtube_description,youtube_ose37zk9f4i,32,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0265,youtube_description:youtube_oynlvwudspu-line-00006,youtube_description:youtube_oynlvwudspu,youtube_description,youtube_oynlvwudspu,6,⑨タイトル,⑨タイトル,MAXバウト,①ランダーデビル ②［デビル軍の絶対的エース］,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0266,youtube_description:youtube_p3fcqirkjvc-line-00005,youtube_description:youtube_p3fcqirkjvc,youtube_description,youtube_p3fcqirkjvc,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0267,youtube_description:youtube_p3fcqirkjvc-line-00033,youtube_description:youtube_p3fcqirkjvc,youtube_description,youtube_p3fcqirkjvc,33,②キラーファイトのKOキング,②キラーファイトのKOキング,,,,,KO,KO,,,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0268,youtube_description:youtube_poxcdgnhpgk-line-00005,youtube_description:youtube_poxcdgnhpgk,youtube_description,youtube_poxcdgnhpgk,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0269,youtube_description:youtube_poxcdgnhpgk-line-00092,youtube_description:youtube_poxcdgnhpgk,youtube_description,youtube_poxcdgnhpgk,92,②キラーファイトのKOキング,②キラーファイトのKOキング,,,,,KO,KO,,,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0270,youtube_description:youtube_pqgj9gaeo6g-line-00006,youtube_description:youtube_pqgj9gaeo6g,youtube_description,youtube_pqgj9gaeo6g,6,☆ターゲットミドル級タイトルマッチ,☆ターゲットミドル級タイトルマッチ,MAXバウト,ターゲットNo.100,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0271,youtube_description:youtube_pqgj9gaeo6g-line-00015,youtube_description:youtube_pqgj9gaeo6g,youtube_description,youtube_pqgj9gaeo6g,15,☆ターゲットライト級タイトルマッチ,☆ターゲットライト級タイトルマッチ,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0272,youtube_description:youtube_prn6degpxui-line-00005,youtube_description:youtube_prn6degpxui,youtube_description,youtube_prn6degpxui,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0273,youtube_description:youtube_pujzpgtph2w-line-00031,youtube_description:youtube_pujzpgtph2w,youtube_description,youtube_pujzpgtph2w,31,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0274,youtube_description:youtube_pvujuvxd4a4-line-00006,youtube_description:youtube_pvujuvxd4a4,youtube_description,youtube_pvujuvxd4a4,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0275,youtube_description:youtube_pzlpry9qwaw-line-00005,youtube_description:youtube_pzlpry9qwaw,youtube_description,youtube_pzlpry9qwaw,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0276,youtube_description:youtube_qecknlomyoy-line-00028,youtube_description:youtube_qecknlomyoy,youtube_description,youtube_qecknlomyoy,28,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,,ターゲットNo.103,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0277,youtube_description:youtube_qfiwnhcogvu-line-00005,youtube_description:youtube_qfiwnhcogvu,youtube_description,youtube_qfiwnhcogvu,5,⑥メジャー戦績⑦タイトル,⑥メジャー戦績⑦タイトル,マウンテン・ヒーローズNo.29,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0278,youtube_description:youtube_qfiwnhcogvu-line-00006,youtube_description:youtube_qfiwnhcogvu,youtube_description,youtube_qfiwnhcogvu,6,☆ミドル級タイトルマッチ,☆ミドル級タイトルマッチ,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0279,youtube_description:youtube_qh7lihmzubc-line-00031,youtube_description:youtube_qh7lihmzubc,youtube_description,youtube_qh7lihmzubc,31,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0280,youtube_description:youtube_qtswvquloji-line-00005,youtube_description:youtube_qtswvquloji,youtube_description,youtube_qtswvquloji,5,⑥メジャー戦績⑦主戦団体⑧タイトル,⑥メジャー戦績⑦主戦団体⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0281,youtube_description:youtube_qwxsvgtscqe-line-00002,youtube_description:youtube_qwxsvgtscqe,youtube_description,youtube_qwxsvgtscqe,2,☆エンペラーライト級タイトルマッチ,☆エンペラーライト級タイトルマッチ,エンペラーNo.115,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0282,youtube_description:youtube_qwxsvgtscqe-line-00005,youtube_description:youtube_qwxsvgtscqe,youtube_description,youtube_qwxsvgtscqe,5,【6勝1敗】防衛①,【6勝1敗】防衛①,エンペラーNo.115,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0283,youtube_description:youtube_rdxzmcp2uli-line-00003,youtube_description:youtube_rdxzmcp2uli,youtube_description,youtube_rdxzmcp2uli,3,☆ターゲットミドル級タイトルマッチ,☆ターゲットミドル級タイトルマッチ,ターゲットNo.101,ターゲットNo.101,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0284,youtube_description:youtube_rf00mmmm8m0-line-00052,youtube_description:youtube_rf00mmmm8m0,youtube_description,youtube_rf00mmmm8m0,52,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0285,youtube_description:youtube_s3nteou2hx8-line-00002,youtube_description:youtube_s3nteou2hx8,youtube_description,youtube_s3nteou2hx8,2,①エンペラーNo.115ライト級タイトルマッチ,①エンペラーNo.115ライト級タイトルマッチ,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0286,youtube_description:youtube_s3nteou2hx8-line-00008,youtube_description:youtube_s3nteou2hx8,youtube_description,youtube_s3nteou2hx8,8,②ターゲットNo.96ミドル級王座決定戦,②ターゲットNo.96ミドル級王座決定戦,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0287,youtube_description:youtube_s3nteou2hx8-line-00035,youtube_description:youtube_s3nteou2hx8,youtube_description,youtube_s3nteou2hx8,35,https://youtu.be/qx9QZiZzRu8?si=AsdqwszqFpD4GF2C,https://youtu.be/qx9QZiZzRu8?si=AsdqwszqFpD4GF2C,エンペラーNo.114,,,,DQ,dq,,,medium,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0288,youtube_description:youtube_siibzv70fww-line-00005,youtube_description:youtube_siibzv70fww,youtube_description,youtube_siibzv70fww,5,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0289,youtube_description:youtube_siu9zufuwuq-line-00032,youtube_description:youtube_siu9zufuwuq,youtube_description,youtube_siu9zufuwuq,32,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0290,youtube_description:youtube_surk9nnwoxi-line-00006,youtube_description:youtube_surk9nnwoxi,youtube_description,youtube_surk9nnwoxi,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0291,youtube_description:youtube_sxu4xadywj4-line-00005,youtube_description:youtube_sxu4xadywj4,youtube_description,youtube_sxu4xadywj4,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0292,youtube_description:youtube_szekaoaieb8-line-00008,youtube_description:youtube_szekaoaieb8,youtube_description,youtube_szekaoaieb8,8,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0293,youtube_description:youtube_tnbfzyuctfo-line-00005,youtube_description:youtube_tnbfzyuctfo,youtube_description,youtube_tnbfzyuctfo,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0294,youtube_description:youtube_trhpbjg3e9i-line-00012,youtube_description:youtube_trhpbjg3e9i,youtube_description,youtube_trhpbjg3e9i,12,☆ターゲットライト級タイトルマッチ,☆ターゲットライト級タイトルマッチ,ターゲットNo.100,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0295,youtube_description:youtube_tuog5suk_fo-line-00005,youtube_description:youtube_tuog5suk_fo,youtube_description,youtube_tuog5suk_fo,5,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0296,youtube_description:youtube_u8b1_0fnkx8-line-00004,youtube_description:youtube_u8b1_0fnkx8,youtube_description,youtube_u8b1_0fnkx8,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0297,youtube_description:youtube_udtntbd9neu-line-00022,youtube_description:youtube_udtntbd9neu,youtube_description,youtube_udtntbd9neu,22,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0298,youtube_description:youtube_umme48uzwwk-line-00001,youtube_description:youtube_umme48uzwwk,youtube_description,youtube_umme48uzwwk,1,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0299,youtube_description:youtube_uqc4ki4qmai-line-00016,youtube_description:youtube_uqc4ki4qmai,youtube_description,youtube_uqc4ki4qmai,16,【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,【第7回MAXバウトライト級GP二回戦Aブロック】🚨①名前②キャッチコピー③年齢④身長⑤所属ジム⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0300,youtube_description:youtube_us8ne3rhqsq-line-00004,youtube_description:youtube_us8ne3rhqsq,youtube_description,youtube_us8ne3rhqsq,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0301,youtube_description:youtube_vbacvhixam4-line-00024,youtube_description:youtube_vbacvhixam4,youtube_description,youtube_vbacvhixam4,24,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0302,youtube_description:youtube_veyyj1akdtc-line-00005,youtube_description:youtube_veyyj1akdtc,youtube_description,youtube_veyyj1akdtc,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0303,youtube_description:youtube_voqcotsamwi-line-00023,youtube_description:youtube_voqcotsamwi,youtube_description,youtube_voqcotsamwi,23,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0304,youtube_description:youtube_voviksvmlrk-line-00002,youtube_description:youtube_voviksvmlrk,youtube_description,youtube_voviksvmlrk,2,☆ライト級ワンマッチ（ノンタイトル）,☆ライト級ワンマッチ（ノンタイトル）,マウンテン・ヒーローズNo.32,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0305,youtube_description:youtube_vplbxarc3pc-line-00003,youtube_description:youtube_vplbxarc3pc,youtube_description,youtube_vplbxarc3pc,3,☆ターゲットミドル級タイトルマッチ,☆ターゲットミドル級タイトルマッチ,ターゲットNo.101,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0306,youtube_description:youtube_vvxae1wlsxm-line-00005,youtube_description:youtube_vvxae1wlsxm,youtube_description,youtube_vvxae1wlsxm,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0307,youtube_description:youtube_w882wsm09lc-line-00022,youtube_description:youtube_w882wsm09lc,youtube_description,youtube_w882wsm09lc,22,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0308,youtube_description:youtube_wzlhskwpiwo-line-00005,youtube_description:youtube_wzlhskwpiwo,youtube_description,youtube_wzlhskwpiwo,5,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0309,youtube_description:youtube_x1t1w3rqpb0-line-00004,youtube_description:youtube_x1t1w3rqpb0,youtube_description,youtube_x1t1w3rqpb0,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0310,youtube_description:youtube_xchkwjueaku-line-00002,youtube_description:youtube_xchkwjueaku,youtube_description,youtube_xchkwjueaku,2,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,ターゲットNo.93,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0311,youtube_description:youtube_xogycqouw_e-line-00004,youtube_description:youtube_xogycqouw_e,youtube_description,youtube_xogycqouw_e,4,☆ライト級タイトルマッチ,☆ライト級タイトルマッチ,エンペラーNo.112,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0312,youtube_description:youtube_xxhhyfb8kq-line-00006,youtube_description:youtube_xxhhyfb8kq,youtube_description,youtube_xxhhyfb8kq,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0313,youtube_description:youtube_ydoljrr9udo-line-00016,youtube_description:youtube_ydoljrr9udo,youtube_description,youtube_ydoljrr9udo,16,☆エンペラーライト級タイトルマッチ,☆エンペラーライト級タイトルマッチ,MAXバウト,エンペラーNo.115,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0314,youtube_description:youtube_ydoljrr9udo-line-00017,youtube_description:youtube_ydoljrr9udo,youtube_description,youtube_ydoljrr9udo,17,🟥マルコ・フレイザー【王者】31歳170cm ユーリンジム【6勝1敗】防衛①,🟥マルコ・フレイザー【王者】31歳170cm ユーリンジム【6勝1敗】防衛①,MAXバウト,エンペラーNo.115,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0315,youtube_description:youtube_yliawvelzbm-line-00032,youtube_description:youtube_yliawvelzbm,youtube_description,youtube_yliawvelzbm,32,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0316,youtube_description:youtube_ysyzts9p7uo-line-00004,youtube_description:youtube_ysyzts9p7uo,youtube_description,youtube_ysyzts9p7uo,4,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0317,youtube_description:youtube_z5lialvefc-line-00006,youtube_description:youtube_z5lialvefc,youtube_description,youtube_z5lialvefc,6,⑨タイトル,⑨タイトル,MAXバウト,①ランダーデビル ②［デビル軍の絶対的エース］,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0318,youtube_description:youtube_zgnhiht4uss-line-00006,youtube_description:youtube_zgnhiht4uss,youtube_description,youtube_zgnhiht4uss,6,⑧タイトル,⑧タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0319,youtube_description:youtube_zmcyei8g3mi-line-00008,youtube_description:youtube_zmcyei8g3mi,youtube_description,youtube_zmcyei8g3mi,8,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0320,youtube_description:youtube_zoa9z26fng0-line-00031,youtube_description:youtube_zoa9z26fng0,youtube_description,youtube_zoa9z26fng0,31,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
source-result-0321,youtube_description:youtube_zp7rkliamr4-line-00006,youtube_description:youtube_zp7rkliamr4,youtube_description,youtube_zp7rkliamr4,6,⑨タイトル,⑨タイトル,MAXバウト,,,,,,,,low,Review-only candidate from source_mentions; do not treat as confirmed result.
